t_mid_s,Time_mid,Session,Band,Region,Entropy,n_ch
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.9666394167773202,5
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.991681416389668,11
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.9263899421640833,4
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.9638934142829245,3
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.9386020792395842,9
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.9433972297802785,5
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.9940837806014889,11
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.9074987228523391,4
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.9708940924004612,3
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.9590774335542289,9
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.9694626927766141,5
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.9951946362093065,11
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.9411273555389036,4
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.9725479436416431,3
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9669357130030527,9
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.9822400030391708,5
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9834381649683676,11
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.8364429253950438,4
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9814587326234724,3
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.9668136636496566,9
55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.9968020017772121,5
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9858191589622074,11
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.8593882038049274,4
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.9619962367212852,3
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.9472933908262074,9
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.9616229465390798,5
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9929705518098954,11
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.9140826067818381,4
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.9793627057211178,3
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.9135849337829928,9
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.8998460019810668,5
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.9854909054492164,11
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.8619314463047343,4
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.9448062094342304,3
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.9430750040170016,9
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.9576324755681017,5
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.9913789524429619,11
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.9203023044481753,4
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.9615929956512389,3
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9633477030057294,9
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.9610023413037808,5
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9870104971338421,11
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.8642349192232601,4
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9729567395476416,3
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.966003529374528,9
60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.9964534577250379,5
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9859583254393408,11
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.9133112013632361,4
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.970098285163076,3
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.9563875060350608,9
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.9761882431214172,5
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9938221806251173,11
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.9474920988171108,4
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.9780212683634594,3
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.8973673140545548,9
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.8972169903637998,5
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.9852157377323472,11
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.9037583181307692,4
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.9325534236520425,3
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.936332577326295,9
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.9586178075348382,5
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.9836453562061183,11
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.9071992399818885,4
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.937924273809533,3
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9518714735684901,9
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.9565286868590589,5
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9891908414785199,11
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.9034356191191459,4
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9882452861816922,3
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.969525226801321,9
65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.9975603522004162,5
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9854540896835452,11
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.9432509483743948,4
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.9645529129398994,3
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.9767044426485466,9
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.986281043460676,5
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9922754725836882,11
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.9289510663824888,4
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.9696009696895348,3
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.9075281297931915,9
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.9366002834348026,5
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.9863775062022782,11
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.9162745230484667,4
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.9550147470267444,3
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.9518043561332855,9
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.9846503120663055,5
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.9883898212685599,11
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.923340492904661,4
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.955347234553316,3
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9601914984025686,9
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.9745206638438403,5
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9911279650921105,11
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.9325885520128105,4
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9957069028845748,3
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.9784868173463451,9
70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.9965413360772506,5
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9838600922267772,11
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.9048533351066784,4
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.969162327560284,3
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.8696934165602935,9
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.980055539977585,5
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9933765440951677,11
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.927801950862135,4
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.9705594580393193,3
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.944824757754165,9
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.982638084160621,5
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.9880701478686122,11
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.9137574443007628,4
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.9653503297212804,3
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.9371016804555108,9
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.987241135925698,5
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.992066019382381,11
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.9420889828740576,4
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.9714815103040204,3
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9629695192762906,9
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.9851927935172815,5
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9904528600895439,11
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.9220080183254372,4
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9916828954061804,3
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.9733522358958275,9
75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.9951809944556107,5
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9852310969864636,11
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.9381244222341832,4
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.9745809796139537,3
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.8600158890770528,9
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.9854238455622167,5
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9910286828830238,11
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.9504908970812332,4
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.9702040324113759,3
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.9498669618669477,9
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.9737410607302422,5
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.9890211428651898,11
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.9339020001043039,4
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.957156577689587,3
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.9297371071292826,9
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.9752596814829612,5
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.9927181155161303,11
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.9426999077553145,4
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.9711229574442066,3
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9533955326930343,9
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.9857724311402617,5
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9888199847741612,11
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.8748499612346844,4
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9819860342317251,3
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.9654671654051331,9
80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.9943503812635854,5
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9898315602373656,11
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.9777097568957037,4
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.9751032512803542,3
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.9786373271764236,9
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.9888857607167999,5
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9868482455386653,11
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.9316140978600032,4
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.959142179787761,3
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.9307624293319698,9
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.9477544599580312,5
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.9932402671880673,11
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.9385331422150459,4
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.9732203629270423,3
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.9533321008163268,9
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.97532293753785,5
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.993952091585632,11
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.9456687403103806,4
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.9789270588516468,3
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9711492678652667,9
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.984558670974969,5
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9866000981970232,11
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.861835991752106,4
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9751242512020964,3
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.9624365100525053,9
85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.997587510762928,5
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9869659266246356,11
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.945918048585166,4
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.9659068274029746,3
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.9774815691550943,9
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.9830502682648237,5
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9856967516555316,11
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.8909234872210543,4
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.9616075984028237,3
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.9396129745945904,9
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.9539546779068657,5
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.99603929463841,11
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.9464035269766976,4
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.9818071460795452,3
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.9673135770404557,9
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.9726338017187237,5
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.9934164709529049,11
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.9442210980992752,4
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.9807234081981501,3
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9774230760382785,9
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.9903450349817738,5
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9855417373054508,11
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.8653947887570917,4
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9758709881200528,3
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.9552540081012851,9
90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.9996009268888637,5
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9783079823974846,11
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.8869842283124023,4
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.9579673414671602,3
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.9619676416960996,9
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.9814868930710308,5
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9872971104014417,11
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Alpha,Temporal,0.883081080098589,4
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Alpha,Central,0.9729866051035319,3
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Alpha,Parietal,0.962423690007216,9
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Alpha,Occipital,0.964455024074976,5
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaL,Frontal,0.9935825001360725,11
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaL,Temporal,0.9626877827310983,4
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaL,Central,0.9667032399338854,3
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaL,Parietal,0.959776279603387,9
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaL,Occipital,0.9648771953110044,5
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaH,Frontal,0.9897142387822274,11
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaH,Temporal,0.9306838203390179,4
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaH,Central,0.9747120919982489,3
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaH,Parietal,0.9728352307261197,9
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,BetaH,Occipital,0.9896648885304865,5
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Gamma,Frontal,0.9895844688760864,11
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Gamma,Temporal,0.8806467448512417,4
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Gamma,Central,0.9825307183870341,3
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Gamma,Parietal,0.9617265151014338,9
95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,Gamma,Occipital,0.9989221184184615,5
100.0,2025-10-30 13:50:50.451280117,PLANT_KINGDOM_OUTDOOR,Theta,Frontal,0.9791531114159387,11
100.0,2025-10-30 13:50:50.451280117,PLANT_KINGDOM_OUTDOOR,Theta,Temporal,0.8902507376447469,4
100.0,2025-10-30 13:50:50.451280117,PLANT_KINGDOM_OUTDOOR,Theta,Central,0.9563419220768843,3
100.0,2025-10-30 13:50:50.451280117,PLANT_KINGDOM_OUTDOOR,Theta,Parietal,0.9561051503971664,9
100.0,2025-10-30 13:50:50.451280117,PLANT_KINGDOM_OUTDOOR,Theta,Occipital,0.9819221767276005,5
100.0,2025-10-30 13:50:50.451280117,PLANT_KINGDOM_OUTDOOR,Alpha,Frontal,0.9910741909034676,11
